1,1578 
0,1579 
1,1580 
0,1582 
1,1585 
0,1588 
1,1594 
0,1599 
1,1600 
0,1601 
1,1603 
0,1614 
1,1615 
0,51367 
1,51369 
0,51386 
1,51388 
0,51392 
1,51393 
0,51395 
1,51397 
0,51398 
1,51400 
0,51401 
1,51411 
0,51414 
1,51421 
0,51422 
1,51440 
0,51441 
1,101580 
0,101586 
1,101590 
0,101592 
1,101593 
0,101594 
1,101595 
0,101598 
1,101602 
0,101604 
1,101605 
0,101610 
1,101612 
0,101634 
1,101635 
0,151413 
1,151414 
0,151425 
1,151426 
0,151431 
1,151439 
0,151443 
1,151447 
0,151448 
1,151451 
0,151452 
1,151465 
0,151466 
1,151469 
0,151470 
1,201550 
0,201552 
1,201554 
0,201555 
1,201560 
0,201561 
1,201562 
0,201564 
1,201566 
0,201567 
1,201568 
0,251420 
1,251421 
0,251422 
1,251426 
0,251427 
1,301583 
0,301584 
1,301603 
0,301606 
1,301607 
0,301609 
1,301610 
0,351396 
1,351397 
0,351399 
1,351400 
0,351415 
1,351416 
0,351418 
1,351419 
0,351420 
1,351425 
0,351426 
1,401572 
0,401573 
1,401575 
0,401578 
1,401586 
0,401587 
1,401588 
0,401589 
1,401592 
0,401593 
1,401594 
0,401595 
1,401597 
0,401602 
1,401607 
0,401615 
1,401616 
0,401625 
1,401626 
0,401631 
1,401632 
0,451416 
1,451421 
0,451424 
1,451426 
0,451431 
1,451434 
0,451436 
1,451439 
0,451440 
1,501563 
0,501564 
1,501568 
0,501570 
1,501584 
0,501586 
1,501588 
0,501589 
1,501591 
0,501593 
1,501594 
0,501595 
1,501599 
0,551388 
1,551389 
0,551398 
1,551399 
0,551408 
1,551411 
0,551416 
1,551417 
0,551418 
1,551428 
0,551429 
1,551435 
0,551436 
1,551443 
0,551444 
1,601587 
0,601588 
1,601600 
0,601603 
1,601604 
0,601607 
1,601609 
0,601633 
1,601634 
0,601640 
1,601641 
0,651402 
1,651403 
0,651415 
1,651416 
0,651423 
1,651424 
0,651431 
1,651439 
0,651441 
1,651443 
0,651444 
1,651449 
0,651450 
1,701561 
0,701562 
1,701569 
0,701570 
1,701574 
0,701575 
1,701577 
0,701578 
1,701580 
0,701585 
1,701586 
0,751399 
1,751400 
0,751401 
1,751404 
0,751412 
1,751414 
0,751416 
1,751417 
0,751423 
1,751424 
0,751425 
1,751426 
0,751427 
1,751438 
0,751442 
1,751451 
0,751452 
1,801577 
0,801582 
1,801583 
0,801592 
1,801594 
0,801595 
1,801597 
0,851415 
1,851417 
0,851420 
1,851422 
0,851424 
1,851425 
0,851427 
1,851429 
0,851430 
1,901582 
0,901583 
1,901601 
0,901603 
1,901604 
0,901605 
1,901606 
0,951402 
1,951403 
0,951404 
1,951405 
0,951408 
1,951409 
0,951412 
1,951413 
0,951415 
1,951419 
0,951420 
1,951421 
0,951422 
1,951423 
0,951425 
1,951426 
0,951428 
1,951431 
0,951434 
1,951438 
0,951440 
1,951442 
0,951443 
1,1001582 
0,1001590 
1,1001591 
0,1001592 
1,1001594 
0,1001599 
1,1001600 
0,1001609 
1,1001612 
0,1051426 
1,1051427 
0,1051429 
1,1051430 
0,1051435 
1,1051439 
0,1051443 
1,1051444 
0,1051445 
1,1051447 
0,1051448 
1,1101603 
0,1101606 
1,1101607 
0,1101608 
1,1101609 
0,1151396 
1,1151397 
0,1151405 
1,1151408 
0,1151410 
1,1151412 
0,1151417 
1,1151424 
0,1151425 
1,1201580 
0,1201581 
1,1201585 
0,1201586 
1,1201602 
0,1201603 
1,1201611 
0,1201618 
1,1201620 
0,1251393 
1,1251395 
0,1251406 
1,1251407 
0,1251409 
1,1251410 
0,1251412 
1,1251414 
0,1251417 
1,1251423 
0,1251425 
1,1251427 
0,1251428 
1,1301580 
0,1301581 
1,1301586 
0,1301589 
1,1301595 
0,1301596 
1,1301600 
0,1301602 
1,1301604 
0,1301612 
1,1301613 
0,1351392 
1,1351393 
0,1351397 
1,1351398 
0,1351401 
1,1351402 
0,1351406 
1,1351407 
0,1351408 
1,1351413 
0,1351414 
1,1351423 
0,1351425 
1,1351432 
0,1351433 
1,1351435 
0,1351436 
1,1401568 
0,1401570 
1,1401578 
0,1401579 
1,1401584 
0,1401589 
1,1401596 
0,1401600 
1,1401601 
0,1451388 
1,1451389 
0,1451397 
1,1451398 
0,1451410 
1,1451411 
0,1451414 
1,1451431 
0,1451433 
1,1451441 
0,1451442 
1,1501561 
0,1501563 
1,1501567 
0,1501568 
1,1501575 
0,1501577 
1,1501579 
0,1501581 
1,1501582 
0,1501583 
1,1501587 
0,1501595 
1,1501596 
0,1551370 
1,1551371 
0,1551396 
1,1551397 
0,1551402 
1,1551403 
0,1551412 
1,1551414 
0,1551421 
1,1551425 
0,1551426 
1,1551432 
0,1551434 
1,1601546 
0,1601547 
1,1601584 
0,1601588 
1,1601594 
0,1601595 
1,1601597 
0,1601598 
1,1601599 
0,1651419 
1,1651420 
0,1651421 
1,1651422 
0,1651424 
1,1701550 
0,1701552 
1,1701567 
0,1701568 
1,1701572 
0,1701574 
1,1701576 
0,1701578 
1,1701587 
0,1701589 
1,1701590 
0,1701592 
1,1701593 
0,1751382 
1,1751383 
0,1751402 
1,1751406 
0,1751408 
1,1751411 
0,1751415 
1,1751416 
0,1751417 
1,1751420 
0,1751421 
1,1751430 
0,1751431 
1,1751445 
0,1751446 
1,1801581 
0,1801583 
1,1801589 
0,1801592 
1,1801595 
0,1801596 
1,1801600 
0,1801601 
1,1801603 
0,1801609 
1,1801610 
0,1851368 
1,1851369 
0,1851370 
1,1851371 
0,1851373 
1,1851375 
0,1851382 
1,1851384 
0,1851385 
1,1851386 
0,1851389 
1,1851390 
0,1851391 
1,1851393 
0,1851394 
1,1851399 
0,1851401 
1,1901573 
0,1901574 
1,1901580 
0,1901581 
1,1901582 
0,1901583 
1,1901584 
0,1901585 
1,1901590 
0,1901592 
1,1901593 
0,1901597 
1,1901601 
0,1901602 
1,1901604 
0,1951399 
1,1951400 
0,1951406 
1,1951407 
0,1951411 
1,1951418 
0,1951419 
1,1951420 
0,1951421 
1,1951428 
0,1951431 
1,1951432 
0,1951433 
1,1951437 
0,1951438 
1,2001576 
0,2001577 
1,2001587 
0,2001590 
1,2001591 
0,2001592 
1,2001596 
0,2001601 
1,2001602 
0,2001603 
1,2001604 
0,2001605 
1,2001607 
0,2001614 
1,2001615 
0,2001617 
1,2001618 
0,2051386 
1,2051387 
0,2051403 
1,2051406 
0,2051408 
1,2051413 
0,2051414 
1,2051415 
0,2051417 
1,2101546 
0,2101547 
1,2101579 
0,2101580 
1,2101584 
0,2101586 
1,2101588 
0,2101599 
1,2101603 
0,2101604 
1,2101605 
0,2151385 
1,2151386 
0,2151389 
1,2151390 
0,2151399 
1,2151400 
0,2151409 
1,2151411 
0,2151412 
1,2151418 
0,2151421 
1,2151433 
0,2151434 
1,2151442 
0,2151443 
1,2151447 
0,2151449 
1,2201587 
0,2201589 
1,2201601 
0,2201604 
1,2201605 
0,2201607 
1,2201611 
0,2201617 
1,2201618 
0,2251394 
1,2251395 
0,2251397 
1,2251398 
0,2251405 
1,2251406 
0,2251411 
1,2251412 
0,2251425 
1,2251430 
0,2251434 
1,2251443 
0,2251444 
1,2301578 
0,2301579 
1,2301594 
0,2301595 
1,2301604 
0,2351391 
1,2351392 
0,2351394 
1,2351396 
0,2351397 
1,2351399 
0,2351402 
1,2351403 
0,2351408 
1,2401551 
0,2401552 
1,2401594 
0,2401596 
1,2401599 
0,2401600 
1,2401604 
0,2401608 
1,2401610 
0,2451376 
1,2451377 
0,2451378 
1,2451379 
0,2451389 
1,2451390 
0,2451396 
1,2451409 
0,2451411 
1,2451418 
0,2451419 
1,2501553 
0,2501554 
1,2501570 
0,2501571 
1,2501573 
0,2501574 
1,2501576 
0,2501579 
1,2501584 
0,2501591 
1,2501593 
0,2501601 
1,2501602 
0,2551383 
1,2551384 
0,2551402 
1,2551403 
0,2551404 
1,2551406 
0,2551411 
1,2601596 
0,2601598 
1,2601600 
0,2601607 
1,2601610 
0,2601611 
1,2601612 
0,2651402 
1,2651403 
0,2651404 
1,2651407 
0,2651408 
1,2651410 
0,2651416 
1,2651420 
0,2651422 
1,2651424 
0,2651426 
1,2651427 
0,2651428 
1,2701587 
0,2701590 
1,2701601 
0,2701603 
1,2701604 
0,2701613 
1,2701614 
0,2701618 
1,2701622 
0,2751381 
1,2751382 
0,2751398 
1,2751402 
0,2751403 
1,2751405 
0,2751406 
1,2751411 
0,2751414 
1,2751437 
0,2751438 
1,2801558 
0,2801559 
1,2801570 
0,2801572 
1,2801581 
0,2801586 
1,2801587 
0,2801588 
1,2801594 
0,2851378 
1,2851379 
0,2851394 
1,2851395 
0,2851402 
1,2851403 
0,2851405 
1,2851407 
0,2851410 
1,2851412 
0,2851419 
1,2851423 
0,2851424 
1,2851433 
0,2851435 
1,2851452 
0,2851453 
1,2901575 
0,2901578 
1,2901580 
0,2901582 
1,2901591 
0,2901594 
1,2901597 
0,2901606 
1,2901608 
0,2951405 
1,2951407 
0,2951415 
1,2951417 
0,2951418 
1,2951422 
0,2951426 
1,2951428 
0,2951430 
1,2951432 
0,2951433 
1,2951434 
0,2951435 
1,2951438 
0,2951439 
1,2951459 
0,2951460 
1,3001564 
0,3001565 
1,3001569 
0,3001572 
1,3001574 
0,3001578 
1,3001585 
0,3001586 
1,3001587 
0,3001588 
1,3001591 
0,3001592 
1,3001593 
0,3001595 
1,3001596 
0,3001599 
1,3001600 
0,3001601 
1,3001604 
0,3001608 
1,3001609 
0,3051405 
1,3051407 
0,3051411 
1,3051412 
0,3051413 
1,3051418 
0,3051419 
1,3051423 
0,3051424 
1,3051428 
0,3051429 
1,3101569 
0,3101570 
1,3101580 
0,3101585 
1,3101591 
0,3151383 
1,3151384 
0,3151403 
1,3151404 
0,3151407 
1,3151408 
0,3151411 
1,3151412 
0,3151413 
1,3151416 
0,3151418 
1,3151431 
0,3151433 
1,3201575 
0,3201576 
1,3201588 
0,3201589 
1,3201594 
0,3251404 
1,3251406 
0,3251409 
1,3251410 
0,3251413 
1,3251414 
0,3251415 
1,3251422 
0,3251423 
1,3251424 
0,3251427 
1,3251430 
0,3251432 
1,3301557 
0,3301559 
1,3301566 
0,3301567 
1,3301569 
0,3301570 
1,3301571 
0,3301572 
1,3301573 
0,3301579 
1,3301581 
0,3301584 
1,3301586 
0,3351399 
1,3351400 
0,3351403 
1,3351406 
0,3351407 
1,3351408 
0,3351409 
1,3351410 
0,3351413 
1,3351414 
0,3351415 
1,3351417 
0,3351418 
1,3351419 
0,3351420 
1,3351425 
0,3351426 
1,3351431 
0,3351432 
1,3401569 
0,3401570 
1,3401588 
0,3401590 
1,3401594 
0,3401596 
1,3401598 
0,3401600 
1,3401601 
0,3401602 
1,3401603 
0,3451394 
1,3451395 
0,3451403 
1,3451408 
0,3451409 
1,3451414 
0,3451423 
1,3451426 
0,3451427 
1,3451431 
0,3451433 
1,3451435 
0,3451439 
1,3501557 
0,3501558 
1,3501561 
0,3501562 
1,3501576 
0,3501578 
1,3501581 
0,3501585 
1,3501586 
0,3501589 
1,3501590 
0,3551379 
1,3551380 
0,3551400 
1,3551401 
0,3551402 
1,3551405 
0,3551412 
1,3551417 
0,3551420 
1,3551423 
0,3551424 
1,3601572 
0,3601577 
1,3601582 
0,3601583 
1,3601584 
0,3601585 
1,3601587 
0,3601589 
1,3601590 
0,3601595 
1,3601596 
0,3601606 
1,3601607 
0,3601608 
1,3601609 
0,3601612 
1,3601613 
0,3651401 
1,3651402 
0,3651409 
1,3651411 
0,3651412 
1,3651414 
0,3651417 
1,3651418 
0,3651420 
1,3651422 
0,3651424 
1,3651427 
0,3651428 
1,3651432 
0,3651436 
1,3651439 
0,3651440 
1,3651445 
0,3651446 
1,3701559 
0,3701561 
1,3701571 
0,3701572 
1,3701579 
0,3701582 
1,3701583 
0,3701586 
1,3701588 
0,3701591 
1,3701592 
0,3701594 
1,3701596 
0,3701599 
1,3701604 
0,3701607 
1,3701608 
0,3751403 
1,3751404 
0,3751409 
1,3751410 
0,3751416 
1,3751418 
0,3751422 
1,3751426 
0,3751431 
1,3751434 
0,3751435 
1,3751436 
0,3751438 
1,3751458 
0,3751459 
1,3801555 
0,3801556 
1,3801559 
0,3801560 
1,3801573 
0,3801574 
1,3801579 
0,3801586 
1,3801587 
0,3801594 
1,3801596 
0,3801597 
1,3801599 
0,3801601 
1,3801602 
0,3851395 
1,3851396 
0,3851406 
1,3851407 
0,3851408 
1,3851409 
0,3851417 
1,3851419 
0,3851420 
1,3851424 
0,3851425 
1,3851429 
0,3851430 
1,3851444 
0,3851445 
1,3901599 
0,3901604 
1,3901605 
0,3951403 
1,3951404 
0,3951408 
1,3951412 
0,3951413 
1,3951427 
0,3951428 
1,3951440 
0,3951441 
1,4001534 
0,4001535 
1,4001565 
0,4001566 
1,4001571 
0,4001574 
1,4001575 
0,4001580 
1,4001581 
0,4001594 
1,4001598 
0,4051328 
1,4051329 
0,4051399 
1,4051400 
0,4051403 
1,4051404 
0,4051408 
1,4051409 
0,4051411 
1,4051413 
0,4051414 
1,4101571 
0,4101572 
1,4101582 
0,4101584 
1,4101585 
0,4101597 
1,4101601 
0,4101616 
1,4101618 
0,4151386 
1,4151387 
0,4151415 
1,4151416 
0,4151418 
1,4151424 
0,4151425 
1,4151426 
0,4151427 
1,4201543 
0,4201544 
1,4201552 
0,4201555 
1,4201560 
0,4201563 
1,4201564 
0,4201569 
1,4201572 
0,4201573 
1,4201574 
0,4201576 
1,4201580 
0,4201581 
1,4201582 
0,4201583 
1,4201584 
0,4201607 
1,4201608 
0,4251403 
1,4251404 
0,4251416 
1,4251418 
0,4251420 
1,4251424 
0,4251425 
1,4251426 
0,4251430 
1,4251433 
0,4251435 
1,4301536 
0,4301537 
1,4301548 
0,4301549 
1,4301576 
0,4301584 
1,4301585 
0,4301586 
1,4301587 
0,4301601 
1,4301602 
0,4301603 
1,4301605 
0,4301615 
1,4301617 
0,4351379 
1,4351380 
0,4351402 
1,4351403 
0,4351404 
1,4351405 
0,4351411 
1,4351412 
0,4351415 
1,4351416 
0,4351417 
1,4351420 
0,4351421 
1,4351424 
0,4351425 
1,4351429 
0,4351430 
1,4401557 
0,4401558 
1,4401568 
0,4401570 
1,4401574 
0,4401580 
1,4401582 
0,4401587 
1,4401592 
0,4401595 
1,4401597 
0,4401603 
1,4401604 
0,4451402 
1,4451403 
0,4451411 
1,4451412 
0,4451420 
1,4451436 
0,4451438 
1,4451439 
0,4451442 
1,4451443 
0,4451445 
1,4451458 
0,4451459 
1,4501566 
0,4501567 
1,4501577 
0,4501579 
1,4501583 
0,4501598 
1,4501601 
0,4551387 
1,4551388 
0,4551396 
1,4551397 
0,4551405 
1,4551406 
0,4551410 
1,4551411 
0,4551413 
1,4551415 
0,4551416 
1,4551417 
0,4551422 
1,4601559 
0,4601560 
1,4601570 
0,4601573 
1,4601575 
0,4601576 
1,4601578 
0,4601581 
1,4601582 
0,4601587 
1,4601592 
0,4601596 
1,4601600 
0,4651363 
1,4651364 
0,4651388 
1,4651389 
0,4651412 
1,4651416 
0,4651418 
1,4651419 
0,4651421 
1,4651423 
0,4651424 
1,4651426 
0,4651428 
1,4651431 
0,4651432 
1,4701589 
0,4701590 
1,4701592 
0,4701599 
1,4701603 
0,4701611 
1,4701612 
0,4751397 
1,4751399 
0,4751400 
1,4751402 
0,4751405 
1,4751406 
0,4751410 
1,4751412 
0,4751413 
1,4751414 
0,4751417 
1,4751418 
0,4751420 
1,4751422 
0,4751425 
1,4751426 
0,4751427 
1,4801559 
0,4801564 
1,4801568 
0,4801570 
1,4801600 
0,4801601 
1,4801603 
0,4801611 
1,4801612 
0,4851392 
1,4851393 
0,4851398 
1,4851399 
0,4851408 
1,4851410 
0,4851412 
1,4851418 
0,4851420 
1,4901585 
0,4901590 
1,4901592 
0,4901595 
1,4901596 
0,4901602 
1,4901603 
0,4951406 
1,4951409 
0,4951414 
1,4951415 
0,4951418 
1,4951419 
0,4951426 
1,4951430 
0,4951431 
1,4951434 
0,4951435 
1,4951437 
0,4951438 
1,5001562 
0,5001563 
1,5001564 
0,5001565 
1,5001566 
0,5001567 
1,5001569 
0,5001572 
1,5001577 
0,5001581 
1,5001583 
0,5001585 
1,5001588 
0,5001591 
1,5001592 
0,5001594 
1,5001595 
0,5051399 
1,5051400 
0,5051405 
1,5051407 
0,5051410 
1,5051411 
0,5051419 
1,5051421 
0,5051422 
1,5051433 
0,5051434 
1,5051435 
0,5051436 
1,5101577 
0,5101578 
1,5101595 
0,5101596 
1,5101597 
0,5101598 
1,5101599 
0,5101604 
1,5101605 
0,5101610 
1,5101611 
0,5151367 
1,5151369 
0,5151370 
1,5151371 
0,5151376 
1,5151377 
0,5151383 
1,5151384 
0,5151388 
1,5151390 
0,5151391 
1,5151395 
0,5151396 
1,5151415 
0,5151416 
1,5151421 
0,5151422 
1,5201576 
0,5201577 
1,5201588 
0,5201590 
1,5201592 
0,5201594 
1,5201596 
0,5201597 
1,5201598 
0,5201602 
1,5201603 
0,5201632 
1,5201633 
0,5251377 
1,5251378 
0,5251379 
1,5251380 
0,5251388 
1,5251390 
0,5251392 
1,5251395 
0,5251396 
1,5251403 
0,5251407 
1,5251414 
0,5251415 
1,5251421 
0,5251422 
1,5251425 
0,5251426 
1,5251441 
0,5251442 
1,5301582 
0,5301583 
1,5301584 
0,5301586 
1,5301599 
0,5301605 
1,5301607 
0,5351385 
1,5351386 
0,5351393 
1,5351394 
0,5351416 
1,5351421 
0,5351423 
1,5351424 
0,5351426 
1,5351427 
0,5351431 
1,5401560 
0,5401562 
1,5401566 
0,5401567 
1,5401569 
0,5401578 
1,5401580 
0,5401587 
1,5401588 
0,5451379 
1,5451380 
0,5451388 
1,5451389 
0,5451397 
1,5451398 
0,5451400 
1,5451401 
0,5451403 
1,5451405 
0,5451408 
1,5451411 
0,5451413 
1,5451414 
0,5451416 
1,5451423 
0,5451424 
1,5501547 
0,5501548 
1,5501566 
0,5501567 
1,5501569 
0,5501575 
1,5501583 
0,5501586 
1,5501588 
0,5501593 
1,5501594 
0,5551411 
1,5551412 
0,5551417 
1,5551418 
0,5551420 
1,5551421 
0,5551423 
1,5551426 
0,5551427 
1,5551431 
0,5551432 
1,5551460 
0,5551461 
1,5601531 
0,5601532 
1,5601560 
0,5601561 
1,5601564 
0,5601566 
1,5601567 
0,5601570 
1,5601571 
0,5601573 
1,5601580 
0,5601581 
1,5601584 
0,5601590 
1,5601591 
0,5601598 
1,5601599 
0,5601600 
1,5601602 
0,5601605 
1,5601608 
0,5651413 
1,5651414 
0,5651415 
1,5651417 
0,5651426 
1,5651428 
0,5651429 
1,5651440 
0,5651441 
1,5701569 
0,5701570 
1,5701574 
0,5701575 
1,5701589 
0,5701601 
1,5701604 
0,5701606 
1,5701608 
0,5701611 
1,5701614 
0,5751380 
1,5751381 
0,5751387 
1,5751388 
0,5751399 
1,5751400 
0,5751404 
1,5751407 
0,5751412 
1,5751417 
0,5751418 
1,5751425 
0,5751426 
1,5801583 
0,5801585 
1,5801586 
0,5801591 
1,5801592 
0,5801596 
1,5801597 
0,5851372 
1,5851373 
0,5851400 
1,5851402 
0,5851404 
1,5851405 
0,5851408 
1,5851412 
0,5851416 
1,5851417 
0,5851418 
1,5901587 
0,5901592 
1,5901597 
0,5901598 
1,5901601 
0,5901610 
1,5901611 
0,5901616 
1,5901619 
0,5951390 
1,5951391 
0,5951414 
1,5951415 
0,5951422 
1,5951426 
0,5951431 
1,5951432 
0,5951433 
1,6001590 
0,6001591 
1,6001598 
0,6001606 
1,6001608 
0,6001609 
1,6001611 
0,6001615 
1,6001616 
0,6051375 
1,6051377 
0,6051381 
1,6051382 
0,6051391 
1,6051392 
0,6051393 
1,6051398 
0,6051402 
1,6051403 
0,6051405 
1,6051421 
0,6051422 
1,6101588 
0,6101600 
1,6101601 
0,6101604 
1,6101605 
0,6151368 
1,6151369 
0,6151377 
1,6151378 
0,6151380 
1,6151381 
0,6151382 
1,6151383 
0,6151384 
1,6151385 
0,6151387 
1,6151388 
0,6151390 
1,6151393 
0,6151394 
